0	1	date
-97.222158	26.071566	05/18/1982
-98.557289	34.093185	06/29/1982
-91.831899	30.214556	03/02/1982
-95.596241	33.119489	05/03/1983
-97.171163	40.147655	08/03/1982
-98.717807	37.645751	08/17/1982
-98.520468	33.939447	05/31/1982
-97.597075	33.236029	06/29/1982
-87.725656	39.005983	08/03/1982
-86.833945	33.255131	12/01/1981
-86.608861	32.818873	08/03/1982
-86.592746	34.080187	08/03/1982
-96.876843	33.071763	11/30/1982
-96.151878	33.065629	10/05/1982
-91.143552	30.648448	10/04/1983
-98.180103	26.303988	11/03/1981
-88.628286	36.724478	09/01/1981
-88.569262	37.053191	08/18/1981
-86.081362	33.435023	08/18/1981
-86.593406	34.763019	08/11/1981
-86.567313	34.61721	08/11/1981
-89.686235	38.759139	09/21/1982
-89.389294	38.610049	09/21/1982
-96.161913	29.806195	09/21/1982
-98.945702	32.759305	02/01/1984
-97.042436	28.047316	08/31/1982
-97.874347	27.531722	04/20/1982
-99.128055	29.348251	10/05/1982
-93.295618	37.155281	07/13/1982
-86.264718	37.488179	10/05/1982
-95.896767	30.956287	04/03/1984
-100.774543	29.917987	11/16/1982
-93.866701	32.449005	08/03/1982
-93.940506	29.94126	05/03/1983
-93.815733	32.388247	11/16/1982
-92.334783	38.91019	02/02/1982
-98.230656	26.288406	04/20/1982
-89.970629	36.570079	03/16/1982
-88.186146	38.076863	03/02/1982
-97.538814	25.968336	10/05/1982
-94.016113	30.143463	03/01/1983
-97.176606	27.92463	11/02/1982
-83.833218	33.599281	11/29/1983
-89.085665	39.389765	11/29/1983
-100.483477	28.700617	08/17/1982
-95.232976	29.409478	10/05/1982
-97.735385	28.391192	08/31/1982
-97.630858	27.853599	10/05/1982
-98.164182	29.151735	11/16/1982
-89.011575	35.265482	11/16/1982
-97.08993	33.228239	11/16/1982
-94.042591	33.460491	11/16/1982
-93.157503	30.158227	11/02/1982
-97.440219	27.74147	10/05/1982
-96.82203	32.591803	10/05/1982
-95.820382	36.060865	04/29/1986
-96.921694	30.180111	04/05/1983
-96.650283	28.984983	11/02/1982
-97.691933	30.540148	11/30/1982
-97.705979	31.433179	07/01/1983
-85.203953	35.23384	11/16/1982
-99.093112	28.898901	03/06/1984
-99.334036	34.665383	09/21/1982
-90.824102	39.60442	11/30/1982
-88.334949	39.476713	11/02/1982
-95.659639	29.1498	07/17/1984
-86.418075	32.460489	10/05/1982
-95.260463	38.924551	02/01/1983
-90.945194	30.086295	08/02/1983
-94.879553	39.087077	10/04/1983
-88.975299	40.148567	03/01/1983
-84.592851	30.557574	11/16/1982
-90.491604	30.502339	08/02/1983
-97.28379	27.668997	03/29/1983
-88.687963	37.076278	03/01/1983
-87.495984	38.667744	10/18/1983
-84.174401	38.013307	04/05/1983
-84.760821	33.395714	10/05/1982
-88.43677	33.528639	08/02/1983
-85.276062	38.189188	03/01/1983
-92.106343	31.674041	08/02/1983
-97.907266	36.381571	07/01/1983
-106.439181	31.89846	08/02/1984
-89.14864	31.709182	05/14/1985
-90.31335	29.446818	07/01/1983
-96.540284	29.694746	08/02/1983
-94.831348	29.263653	08/02/1983
-93.285729	30.864985	11/01/1983
-88.573152	38.650807	04/05/1983
-84.899215	38.022265	08/02/1983
-99.168143	30.060845	04/05/1983
-83.847351	34.292711	08/16/1983
-80.388897	33.956907	07/04/1981
-106.341143	31.750407	08/02/1984
-101.471059	32.229209	08/16/1983
-81.715023	33.51502	07/04/1981
-84.08839	35.039986	08/16/1983
-96.129007	32.330886	10/04/1983
-97.743945	35.391724	08/02/1983
-84.464221	34.257931	11/01/1983
-84.841483	37.745066	11/01/1983
-83.804245	34.002518	02/01/1984
-93.184715	30.231258	03/20/1984
-95.063361	29.893088	03/20/1984
-94.79262	32.012645	11/29/1983
-97.856529	28.826352	08/16/1983
-85.542865	38.299554	05/24/1983
-95.433791	29.194918	05/03/1983
-82.531243	27.447422	05/17/1983
-95.034303	29.403463	07/01/1983
-92.157314	33.058821	07/01/1983
-92.075017	30.187424	03/05/1985
-90.910032	30.234462	07/01/1983
-91.814929	29.982547	05/17/1983
-92.006586	30.219494	05/17/1983
-99.779479	32.409405	05/03/1983
